src,back_st,back_end,stdev,theo_err,mad_arr
45.0,55.0,125.0,0.0192,0.0156,0.0134
45.0,55.0,135.0,0.0192,0.0156,0.0135
45.0,55.0,145.0,0.0192,0.0156,0.0133
45.0,65.0,75.0,0.0199,0.0157,0.0141
45.0,65.0,85.0,0.0195,0.0156,0.0136
45.0,65.0,95.0,0.0195,0.0156,0.0137
45.0,65.0,105.0,0.0193,0.0156,0.0135
45.0,65.0,115.0,0.0193,0.0156,0.0135
45.0,65.0,125.0,0.0193,0.0156,0.0136
45.0,65.0,135.0,0.0193,0.0156,0.0136
45.0,65.0,145.0,0.0193,0.0156,0.0135
45.0,75.0,85.0,0.0191,0.0157,0.0132
45.0,75.0,95.0,0.0193,0.0156,0.0135
45.0,75.0,105.0,0.0192,0.0156,0.0135
45.0,75.0,115.0,0.0192,0.0156,0.0134
45.0,75.0,125.0,0.0192,0.0156,0.0135
45.0,75.0,135.0,0.0193,0.0156,0.0135
45.0,75.0,145.0,0.0193,0.0156,0.0134
45.0,85.0,95.0,0.0195,0.0156,0.0134
45.0,85.0,105.0,0.0193,0.0156,0.0134
45.0,85.0,115.0,0.0193,0.0156,0.0135
45.0,85.0,125.0,0.0193,0.0156,0.0135
45.0,85.0,135.0,0.0193,0.0156,0.0135
45.0,85.0,145.0,0.0193,0.0156,0.0134
45.0,95.0,105.0,0.0191,0.0156,0.0132
45.0,95.0,115.0,0.0192,0.0156,0.0133
45.0,95.0,125.0,0.0192,0.0156,0.0134
45.0,95.0,135.0,0.0193,0.0156,0.0136
45.0,95.0,145.0,0.0192,0.0156,0.0134
45.0,105.0,115.0,0.0193,0.0156,0.0135
45.0,105.0,125.0,0.0193,0.0156,0.0135
45.0,105.0,135.0,0.0193,0.0156,0.0137
45.0,105.0,145.0,0.0193,0.0156,0.0135
45.0,115.0,125.0,0.0193,0.0156,0.0136
45.0,115.0,135.0,0.0193,0.0156,0.0135
45.0,115.0,145.0,0.0193,0.0156,0.0134
45.0,125.0,135.0,0.0194,0.0156,0.0134
45.0,125.0,145.0,0.0193,0.0156,0.0134
45.0,135.0,145.0,0.0192,0.0156,0.0134
55.0,55.0,65.0,0.0194,0.0163,0.0136
55.0,55.0,75.0,0.0199,0.0159,0.0136
55.0,55.0,85.0,0.0197,0.0157,0.0137
55.0,55.0,95.0,0.0198,0.0157,0.0137
55.0,55.0,105.0,0.0197,0.0157,0.0139
55.0,55.0,115.0,0.0198,0.0156,0.0139
55.0,55.0,125.0,0.0198,0.0156,0.014
55.0,55.0,135.0,0.0198,0.0156,0.0141
55.0,55.0,145.0,0.0198,0.0156,0.014
55.0,65.0,75.0,0.0209,0.0159,0.0148
55.0,65.0,85.0,0.0202,0.0157,0.0144
55.0,65.0,95.0,0.0202,0.0157,0.0145
55.0,65.0,105.0,0.02,0.0156,0.0144
55.0,65.0,115.0,0.02,0.0156,0.0141
55.0,65.0,125.0,0.02,0.0156,0.0142
55.0,65.0,135.0,0.02,0.0156,0.0142
55.0,65.0,145.0,0.0199,0.0156,0.0142
55.0,75.0,85.0,0.0197,0.0157,0.014
55.0,75.0,95.0,0.0199,0.0157,0.0141
55.0,75.0,105.0,0.0198,0.0156,0.0141
55.0,75.0,115.0,0.0198,0.0156,0.0142
55.0,75.0,125.0,0.0198,0.0156,0.0143
55.0,75.0,135.0,0.0199,0.0156,0.0142
55.0,75.0,145.0,0.0199,0.0156,0.014
55.0,85.0,95.0,0.0202,0.0157,0.0139
55.0,85.0,105.0,0.0198,0.0156,0.0141
55.0,85.0,115.0,0.0199,0.0156,0.0141
55.0,85.0,125.0,0.0199,0.0156,0.0142
55.0,85.0,135.0,0.0199,0.0156,0.0141
55.0,85.0,145.0,0.0199,0.0156,0.014
55.0,95.0,105.0,0.0196,0.0157,0.0138
55.0,95.0,115.0,0.0198,0.0156,0.014
55.0,95.0,125.0,0.0198,0.0156,0.0142
55.0,95.0,135.0,0.0199,0.0156,0.014
55.0,95.0,145.0,0.0199,0.0156,0.014
55.0,105.0,115.0,0.02,0.0156,0.0144
55.0,105.0,125.0,0.0199,0.0156,0.0143
55.0,105.0,135.0,0.02,0.0156,0.0142
55.0,105.0,145.0,0.0199,0.0156,0.0141
55.0,115.0,125.0,0.0199,0.0156,0.0141
55.0,115.0,135.0,0.02,0.0156,0.0142
55.0,115.0,145.0,0.0199,0.0156,0.0141
55.0,125.0,135.0,0.0201,0.0156,0.0141
55.0,125.0,145.0,0.02,0.0156,0.0142
55.0,135.0,145.0,0.0198,0.0156,0.0139
65.0,65.0,75.0,0.0223,0.0162,0.0153
65.0,65.0,85.0,0.0213,0.0158,0.0151
65.0,65.0,95.0,0.0212,0.0157,0.0154
65.0,65.0,105.0,0.021,0.0157,0.0149
65.0,65.0,115.0,0.021,0.0157,0.015
65.0,65.0,125.0,0.0209,0.0157,0.0149
65.0,65.0,135.0,0.021,0.0157,0.0149
65.0,65.0,145.0,0.0209,0.0156,0.0149
65.0,75.0,85.0,0.0206,0.0159,0.0145
65.0,75.0,95.0,0.0209,0.0157,0.0147
65.0,75.0,105.0,0.0207,0.0157,0.0147
65.0,75.0,115.0,0.0208,0.0157,0.0147
65.0,75.0,125.0,0.0208,0.0157,0.0149
65.0,75.0,135.0,0.0208,0.0156,0.0148
65.0,75.0,145.0,0.0208,0.0156,0.0148
65.0,85.0,95.0,0.0212,0.0158,0.0153
65.0,85.0,105.0,0.0207,0.0157,0.0149
65.0,85.0,115.0,0.0208,0.0157,0.015
65.0,85.0,125.0,0.0208,0.0157,0.0148
65.0,85.0,135.0,0.0209,0.0156,0.0149
65.0,85.0,145.0,0.0209,0.0156,0.0149
65.0,95.0,105.0,0.0204,0.0158,0.0145
65.0,95.0,115.0,0.0207,0.0157,0.0146
65.0,95.0,125.0,0.0208,0.0157,0.0147
65.0,95.0,135.0,0.0209,0.0156,0.0149
65.0,95.0,145.0,0.0208,0.0156,0.0148
65.0,105.0,115.0,0.021,0.0157,0.0148
65.0,105.0,125.0,0.0209,0.0157,0.0148
65.0,105.0,135.0,0.021,0.0157,0.0149
65.0,105.0,145.0,0.0209,0.0156,0.0149
65.0,115.0,125.0,0.021,0.0157,0.0151
65.0,115.0,135.0,0.021,0.0157,0.0151
65.0,115.0,145.0,0.0209,0.0156,0.0148
65.0,125.0,135.0,0.0211,0.0157,0.0151
65.0,125.0,145.0,0.0209,0.0157,0.0149
65.0,135.0,145.0,0.0209,0.0157,0.0146
75.0,75.0,85.0,0.0202,0.0161,0.0142
75.0,75.0,95.0,0.0205,0.0159,0.0146
75.0,75.0,105.0,0.0202,0.0158,0.0143
75.0,75.0,115.0,0.0203,0.0157,0.0145
75.0,75.0,125.0,0.0204,0.0157,0.0147
75.0,75.0,135.0,0.0205,0.0157,0.0146
75.0,75.0,145.0,0.0204,0.0157,0.0147
75.0,85.0,95.0,0.021,0.016,0.015
75.0,85.0,105.0,0.0203,0.0158,0.0145
75.0,85.0,115.0,0.0204,0.0157,0.0144
75.0,85.0,125.0,0.0205,0.0157,0.0147
75.0,85.0,135.0,0.0205,0.0157,0.0147
75.0,85.0,145.0,0.0205,0.0157,0.0147
75.0,95.0,105.0,0.0199,0.0159,0.0142
75.0,95.0,115.0,0.0203,0.0158,0.0144
75.0,95.0,125.0,0.0204,0.0157,0.0144
75.0,95.0,135.0,0.0205,0.0157,0.0145
75.0,95.0,145.0,0.0205,0.0157,0.0145
75.0,105.0,115.0,0.0208,0.0159,0.0146
75.0,105.0,125.0,0.0206,0.0157,0.0147
75.0,105.0,135.0,0.0207,0.0157,0.0147
75.0,105.0,145.0,0.0206,0.0157,0.0146
75.0,115.0,125.0,0.0207,0.0158,0.0148
75.0,115.0,135.0,0.0207,0.0157,0.0149
75.0,115.0,145.0,0.0206,0.0157,0.0146
75.0,125.0,135.0,0.0208,0.0158,0.0147
75.0,125.0,145.0,0.0206,0.0157,0.0147
75.0,135.0,145.0,0.0205,0.0158,0.0144
85.0,85.0,95.0,0.0213,0.0162,0.0152
85.0,85.0,105.0,0.0204,0.0159,0.0146
85.0,85.0,115.0,0.0205,0.0158,0.0145
85.0,85.0,125.0,0.0206,0.0158,0.0147
85.0,85.0,135.0,0.0207,0.0158,0.0148
85.0,85.0,145.0,0.0206,0.0157,0.0149
85.0,95.0,105.0,0.0199,0.0161,0.0141
85.0,95.0,115.0,0.0204,0.0159,0.0144
85.0,95.0,125.0,0.0205,0.0158,0.0146
85.0,95.0,135.0,0.0206,0.0158,0.0146
85.0,95.0,145.0,0.0206,0.0157,0.0143
85.0,105.0,115.0,0.021,0.016,0.0146
85.0,105.0,125.0,0.0208,0.0158,0.0151
85.0,105.0,135.0,0.0208,0.0158,0.0149
