src,back_st,back_end,stdev,theo_err,mad_arr
25.0,25.0,105.0,0.0657,0.0579,0.0485
25.0,25.0,115.0,0.0571,0.0504,0.042
25.0,25.0,125.0,0.0519,0.0459,0.0379
25.0,25.0,135.0,0.0485,0.0429,0.0358
25.0,25.0,145.0,0.0461,0.0408,0.0339
25.0,35.0,45.0,-0.0611,-0.0581,-0.0447
25.0,35.0,55.0,-0.0721,-0.0666,-0.0524
25.0,35.0,65.0,-0.2793,-0.253,-0.2002
25.0,35.0,75.0,0.1954,0.1738,0.1404
25.0,35.0,85.0,0.0915,0.0807,0.0675
25.0,35.0,95.0,0.0676,0.0594,0.0513
25.0,35.0,105.0,0.0571,0.0502,0.0419
25.0,35.0,115.0,0.0512,0.0452,0.0372
25.0,35.0,125.0,0.0476,0.0421,0.0346
25.0,35.0,135.0,0.0451,0.0399,0.0335
25.0,35.0,145.0,0.0434,0.0384,0.0326
25.0,45.0,55.0,-0.1265,-0.1116,-0.0851
25.0,45.0,65.0,0.348,0.302,0.2327
25.0,45.0,75.0,0.091,0.0787,0.0659
25.0,45.0,85.0,0.063,0.0544,0.0455
25.0,45.0,95.0,0.0529,0.0458,0.038
25.0,45.0,105.0,0.0477,0.0415,0.0358
25.0,45.0,115.0,0.0446,0.039,0.0324
25.0,45.0,125.0,0.0425,0.0373,0.0305
25.0,45.0,135.0,0.0412,0.0362,0.03
25.0,45.0,145.0,0.0402,0.0354,0.0292
25.0,55.0,65.0,0.0748,0.0661,0.048
25.0,55.0,75.0,0.0507,0.0447,0.0362
25.0,55.0,85.0,0.0443,0.0387,0.0324
25.0,55.0,95.0,0.0415,0.0361,0.0298
25.0,55.0,105.0,0.0398,0.0348,0.028
25.0,55.0,115.0,0.0386,0.034,0.028
25.0,55.0,125.0,0.0379,0.0334,0.0278
25.0,55.0,135.0,0.0374,0.033,0.0274
25.0,55.0,145.0,0.037,0.0327,0.0268
25.0,65.0,75.0,0.0413,0.0361,0.0309
25.0,65.0,85.0,0.0389,0.0337,0.0292
25.0,65.0,95.0,0.0378,0.0328,0.0271
25.0,65.0,105.0,0.0371,0.0324,0.027
25.0,65.0,115.0,0.0366,0.0321,0.0272
25.0,65.0,125.0,0.0363,0.0319,0.0271
